"Protein","Placenta_19_R1_Core","Placenta_19_R1_STB","Placenta_19_R2_Core","Placenta_19_R2_STB","Placenta_19_R3_STB","Placenta_19_R5_Core","Placenta_19_R5_STB","Placenta_23_R1_Core","Placenta_23_R1_STB","Placenta_23_R2_Core","Placenta_23_R2_STB","Placenta_23_R3_Core","Placenta_23_R3_STB","Placenta_23_R4_Core","Placenta_23_R4_STB","Placenta_23_R5_Core","Placenta_23_R5_STB","Placenta_26_R1_Core","Placenta_26_R1_STB","Placenta_26_R2_Core","Placenta_26_R2_STB","Placenta_26_R3_Core","Placenta_26_R3_STB","Placenta_26_R4_STB","Placenta_26_R5_Core","Placenta_26_R5_STB"
"Protein353",-0.568932626607911,-1.31245405909997,-1.59362541821492,-1.52949594193868,-1.65659061527286,-1.11658734260991,-1.00874546391444,-1.0800849104774,-2.39859458402598,-0.310991264996588,-1.11934356467353,-1.47593411223753,-2.09986056783407,-1.21099408049753,-1.48750057009562,-2.12699751416174,-1.21824893472709,-1.07628383392847,-1.03925629731913,-0.191728256645561,-1.92246885792062,-0.565701665087994,-0.925105742214235,-2.15294063655526,-1.59145615434497,-1.34829262233856
"Protein354",-0.978849716523246,3.67827928393737,-0.428706366103071,2.56696572730587,2.92990966681458,NA,4.30825183415339,0.0651900686164968,3.41355070745962,2.09339189148273,3.09323839233996,0.667559174349915,3.66464853690179,1.16813158970246,2.54160463316014,0.329447703522717,2.49505983101784,3.27666380706791,3.38533174866786,1.65383907251055,3.37835951773165,NA,3.45934278855044,3.87911482346552,NA,3.94089648086198
"Protein355",0.433540386650098,3.88718738737962,0.303097399794497,2.11291795726659,2.78991687732299,0.380761960855835,4.32549896564797,0.495668670077475,3.66980130698099,2.34119346288194,3.09211664832288,1.03529211070631,3.74094286032803,1.48858973176751,2.81538009820464,0.954170876869561,2.97085425265764,3.3267525436013,4.80163245911035,2.0007060233733,3.70411437892508,2.27946809658537,3.57120055108428,4.6173821223799,-0.0391771815742636,4.00574384574873
"Protein356",0.433540386650098,3.88718738737962,0.303097399794497,2.11291795726659,2.78991687732299,0.380761960855835,4.32549896564797,0.495668670077475,3.66980130698099,2.34119346288194,3.09211664832288,1.03529211070631,3.74094286032803,1.48858973176751,2.81538009820464,0.954170876869561,2.97085425265764,3.3267525436013,4.80163245911035,2.0007060233733,3.70411437892508,2.27946809658537,3.57120055108428,4.6173821223799,-0.0391771815742636,4.00574384574873
"Protein357",-0.486765703045201,0.0644748872259839,NA,-0.567776818461097,-0.706007515509193,-0.890684521309725,0.133146988965813,-1.61713693137455,0.531131923485016,0.247790744502883,0.295399311648203,0.272319542124644,-0.243611111952998,0.0639149711700657,1.78461436832104,-0.419820080359909,-0.650617492207395,0.494809577098206,NA,0.513085272943776,-0.15364468769395,0.105990108251078,0.0121761887322513,0.423310399367943,0.0720740582563177,0.0452572584793689
"Protein358",-1.02289351148591,-1.03727844135939,-2.41909061459327,-1.73862736279818,-2.3389526724028,-3.05696974246613,-1.19174757707463,-2.14664113613967,-1.20139800504461,NA,-1.2792592257252,NA,-2.27565410352473,-3.04992290938612,-1.23172076862824,-2.47277879114248,-0.803475962437865,-1.82448775689421,-1.7220077030342,-2.3135374072346,-1.38490745583021,-1.55157228215302,-1.39624899114595,-1.25833209537828,-2.45688960903531,-1.30341135534941
"Protein359",-1.32112042667032,-0.684116955004647,-1.47819815594236,-1.39802017692821,-2.11578586264351,-2.02740596804767,-1.14428287312095,-1.81990640583122,-1.19248122413665,NA,-1.26601456168091,NA,-1.76287938789051,-1.80642636887151,-1.05037573173704,-1.97820288284295,-0.90724125091959,-2.38685248046638,-1.81067551032874,-2.30472080584005,-1.27182512387497,-1.93141963569093,-1.33971524841118,-1.24508743133399,-2.08488863246653,-0.869259290076755
"Protein360",NA,-1.83496952154001,NA,-1.46571446282665,-2.20210051334776,NA,-1.11377767639486,NA,-1.72478898039447,NA,NA,NA,-2.02707396696333,NA,-1.72277750392724,NA,-1.14948494600426,NA,-2.68669678111714,NA,-1.64216180690414,NA,-1.53338183836761,-1.56401408099756,NA,-2.19168979860153
"Protein361",NA,NA,NA,NA,-0.230338136365408,-0.302103195154686,-0.630060552763752,-0.17781446703107,-0.267142359783424,-0.442986200208754,-0.280404294117847,NA,-2.69274180990025,NA,-1.33739276711127,NA,NA,-0.303485824818637,-1.71130290568888,-1.15923445965462,-1.35845723509187,-1.83225383537068,-0.284035575270345,-0.871526133080685,-0.376361471791022,0.559363607381611
"Protein362",-1.94042562717609,-0.020298464616622,-0.771845194696297,-0.323483316882552,-0.752773133489578,-1.76763622673351,-0.400900511181939,-1.10450554717292,-0.905951856746857,-1.41688125181793,-0.311070780226751,-0.93075186659452,-0.872572499510126,-1.99148206446616,-0.69713350618032,-3.16285310868667,-0.129332132837777,-1.19351952925178,-0.793311809208266,-1.61963629957996,0.218274047603498,-1.39825946136801,0.109324054763583,-0.790701528084039,-2.39562730559525,-0.294750607934105
"Protein363",NA,0.907491525069837,-1.27903924743246,0.469419772403974,NA,NA,0.958509589349426,NA,0.700045781816502,-1.50168203101581,1.44477504203167,NA,0.994480095795165,NA,0.295010791357908,NA,1.0122914703834,-0.242610036325839,-0.911162490805935,NA,1.10197813541242,NA,1.21768013104613,NA,NA,0.648616539997268
"Protein364",-0.544401710027024,-0.902208438709057,-1.06695886325591,-0.583980970834933,-0.910914422613249,-3.98086046047773,-1.05627348518962,-0.996704341703861,-0.609887545616065,-1.34084376863907,-0.347472653086591,-0.719584717000146,-1.48758208102797,-1.80088733146892,-0.145270130326544,NA,-0.51667111965204,-1.67087034312852,-0.452469225922428,-1.62617905685719,-0.228614008457608,-3.48114864561142,-0.927008853507505,-1.01948834472211,-1.41854035249604,-0.576445259598096
"Protein365",-1.84661346138799,-1.21913583738583,-1.32620363040813,-2.23404903622582,NA,-2.81921347517548,-1.75938364075678,-0.955599090151619,-1.68522378783497,-2.17565154808106,-0.953384440682964,-1.28848161179422,-2.39165304796126,-1.77367976042692,-1.63339570760777,-1.787636181808,-1.33212648760167,-1.2944040814418,-1.61829798740537,-0.916655832248754,-1.28883432953156,-1.2565663302839,-1.42777391720102,-2.22494908734291,-1.63004105547054,-1.91601068455148
"Protein366",1.29670614471887,3.08810058782674,1.1893033176294,2.52160715045758,2.61146789296127,1.22568393479151,2.72850088451202,1.38851479836524,2.25506918497131,1.48894817533607,NA,1.45431141848159,0.644492073140427,1.55523299540967,1.64911172310157,NA,2.84689046076535,1.77864640760305,2.71673124632447,1.1913242243185,2.84910520733014,-0.144638457575692,2.56790913553763,2.80328254157408,1.56655405465039,2.88798877750171
"Protein367",-2.10667143558319,-2.47270881557599,NA,-2.06388092167312,-3.40020020572156,-3.08916217370316,-1.60475647704419,-2.79943255045511,-1.93732933682664,NA,-2.05944622466607,NA,NA,NA,-2.92990386281822,-4.10958397038185,-2.93412182055601,-0.0783350367046545,-2.12465433941809,-2.60317620678443,-2.2816399907239,-1.81334028137788,-2.32561834469625,-3.62433809529833,-2.27595461499888,-2.19633488757114
"Protein368",NA,0.828641316836045,NA,NA,NA,NA,2.76263474998669,NA,1.53035287587773,0.409660706375194,NA,NA,1.82940497368147,-0.670459394578256,0.638634844533744,NA,-0.0547329928432347,NA,1.33040223980536,NA,1.48918549295117,NA,NA,2.04387126024519,NA,-2.26549134313017
"Protein369",NA,-0.344577919959093,NA,NA,NA,NA,3.0194196240015,NA,1.44083422565818,0.555196891289388,NA,NA,NA,-0.670459394578256,NA,NA,-0.0547329928432347,NA,1.33040223980536,NA,1.48918549295117,NA,NA,NA,NA,-2.26549134313017
"Protein370",2.35257440072469,4.49041403595297,2.30748458468226,3.97704179115521,3.69796317576383,2.83095962465869,4.6003888353651,2.41574852325174,4.17861580708348,2.82470935264524,4.06048513535659,2.76444687824458,4.10265109040399,2.79511321317023,3.97755891168908,1.84910568705143,4.22144067763514,3.23681951808457,4.5201021460312,2.88825950417927,3.8260419877251,2.66528815485986,4.285067737785,3.99511671584756,2.00903010016098,4.38180489715554
"Protein371",NA,-3.15878268664086,NA,NA,-2.91103238301567,NA,-2.11543820256525,NA,-2.34870292443368,NA,-2.2507913822661,NA,-3.18793474632664,NA,-2.1729041430516,NA,NA,NA,-4.08239159309638,NA,-2.15661664988529,NA,-1.89866459676027,NA,NA,-4.49869981134117
"Protein372",-2.45643250979199,0.64827536233825,NA,-0.304594037719932,0.0306335505484645,-0.00172824639166436,1.02489325756751,0.195296250987374,0.790889462479558,0.619444817550233,-0.737912678703016,NA,0.510771664814435,-2.90349664854004,0.359702876716987,1.88166342624752,0.613655378429909,-0.122265468598924,0.879285599422413,-0.228982238373026,0.728703668415017,-1.25917686958316,0.916659182357215,0.473733862357093,0.809742785326256,0.964495932583319
"Protein373",0.476489089134276,0.580134516397212,0.718398380727358,1.53841456412394,-0.836818005443813,-0.680854012803442,0.308014650412256,0.517782034873054,0.622869585781276,-0.0722203922977904,0.808506649570635,0.375017533589327,NA,NA,2.66541720437431,NA,-0.553658832809155,-0.0304132452264749,0.0703847461689939,0.482990108360879,0.696607634406369,0.664647397962547,NA,0.310384251995847,0.910321641393812,0.16647893976139
"Protein374",1.4290790554691,1.73103193351627,2.73150194335959,1.54497535405015,0.210490705169256,1.95964406013021,1.64886557685566,3.13188061543482,1.13537643837333,1.89086919034581,1.66599083037069,1.60326886889124,0.92239070519652,1.7747531017745,1.61332247856943,1.27622111896477,1.77634073990178,2.05260595665981,0.15271105586508,2.62518658386854,1.89875086651096,1.71648547337707,1.3669802286198,1.45186092950049,2.21791183993876,1.33734558112851
"Protein375",NA,2.52979875714186,NA,2.32510674494567,2.04509343747107,-0.991256060604922,2.7196857371075,NA,2.39051476368163,NA,2.5065571140237,NA,2.36477400381217,NA,2.14923274512183,NA,2.48729919583726,NA,2.11719541453458,NA,2.43976942990242,NA,2.68470044634485,2.29736437495334,NA,2.40596992260085
"Protein376",2.79835573633164,3.36090883352474,2.5158882727078,1.85486441600376,2.66083838625987,1.05324988651143,3.49826851772141,2.55445225683174,3.02957772759097,2.01990239704164,3.42806254233911,2.23403178928885,2.89208191009444,2.10950449287125,3.45886706750977,1.65024296225486,3.09965472106143,2.28602496583891,3.22064998438522,1.56342058219189,3.16164327384099,2.44220290398742,2.77029500245153,3.3642317860107,1.97795266811047,3.41400938269803
"Protein377",NA,NA,NA,NA,NA,NA,-4.60663122322639,NA,NA,NA,-4.07991186462033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.49284385312836,NA,NA,NA
"Protein378",NA,-1.88556438085737,NA,NA,NA,NA,-0.490312671485007,NA,-1.51334862514127,NA,NA,NA,-2.30497700771587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.874903046789981
"Protein379",NA,-2.57756394358926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.97840118242744,NA,-3.61588705342174,-3.06631991902541,NA,NA,-1.73535647473786,NA,-2.48841980686725
"Protein380",2.06714335624139,2.38515376457997,2.43991465380268,2.48662123720579,2.4529356585605,2.83198254167986,2.47395158686782,3.01178351248265,2.63858301768411,3.18380700572917,2.54451360133216,2.36966372063679,1.95760548281402,2.32818679677267,3.15730379108265,2.07677983268028,2.4551458440287,3.17671046932425,2.45659763656273,1.32694132028293,2.91932899094289,2.82099557860937,2.86509908108679,2.19912729718772,0.542208539633331,2.4484314789858
"Protein381",0.324570252074276,0.929225351560889,0.218213714869549,1.13488605512097,0.795152520196478,0.266186251478244,0.971137197677173,0.0414570579881302,0.866307837141653,0.356948073762746,0.709848207855864,0.31428755025327,0.963650578429885,0.109598882270333,0.839763026821047,-0.178038700229202,1.06765733541836,0.751049807041615,1.36760664350502,0.686998337975183,0.784918147087105,0.633939315234485,1.10309086136789,1.09180547160058,0.44536958101274,1.11343976574009
"Protein382",2.94934476023366,3.28288976147341,2.88177223840997,3.72358448101885,3.38385094609436,3.09374652796191,3.58794936295499,3.16951334226904,3.02813425090332,3.24160508720656,3.43531278882973,3.10385305479812,3.55234900432776,2.61701648425761,3.30641468924154,NA,2.471025801377,3.53515530921277,3.73418237500926,3.28462750981649,3.6762934597642,3.32038820625544,3.53667129823353,3.81955085568058,3.11089058597394,3.64685476019075
"Protein383",1.42505760693959,2.34049711631424,1.5765007868584,2.04122518182077,2.03554198719557,1.54991495060628,2.46499369963362,1.94895674374376,2.25729994310113,1.74226402166096,2.15903065063563,1.14148639202548,2.13779204102391,1.11553480350635,2.22107378071054,0.917661782403338,2.03999057168873,2.09288528823195,2.44561902916172,2.08017864000257,2.41579442422311,1.62543306311775,2.13346045855685,2.32085091259342,1.5056600520768,2.23617579019196
"Protein384",-0.49894416037915,-0.0400876955920157,0.684584618073995,0.538932163435597,0.774752786737231,1.1468290436593,-0.228761316109441,0.488975833075582,-0.94464071377783,1.88765911177972,0.536827520667384,1.2099551118187,-1.28251730876404,1.35725164224955,1.08772721247777,0.125689240915122,0.0134086530540145,2.34104949257796,-0.201704991744821,-0.936075640653932,0.69388640337046,2.08485939860071,1.1051829381212,1.63593168062051,1.69220363660959,1.94983434933421
"Protein385",-1.70109359555248,-2.34023937490169,NA,-2.81586921442562,NA,-2.80617601481938,-1.64993046261508,-0.743917159541805,-2.4988184577846,-1.86067447263512,NA,NA,NA,NA,NA,-1.21819909020689,-2.33769923366986,-1.25551778570387,-2.93171827255206,NA,-3.66201071267305,-0.258595071033564,-3.02608448144319,-2.99403853559795,-1.90784174839372,NA
"Protein386",NA,-0.831770834769136,NA,-0.434456067396276,NA,NA,0.490101104786921,NA,0.212384226381403,-0.559199222805091,0.288329380004768,NA,NA,-1.38903082376171,NA,NA,-0.756075501134259,-0.256974354036065,NA,0.431355926015377,-0.775588699566569,NA,NA,NA,NA,-0.0946084245876202
"Protein387",0.756239561131721,0.798939395932001,0.0115547686004671,0.67667243216896,0.986673626573623,0.764666547926852,0.935519831118343,0.23820141455294,-1.50283182411527,0.831228091061609,NA,1.18447771626818,0.390258501271582,-0.524077975977381,0.145558507294874,-0.894864742498442,1.5042356209546,0.629688136291595,NA,1.30028612070508,0.79284846703106,0.713563446689253,0.384869256071308,0.864818677559569,0.492011088428052,0.134210241426358
"Protein388",0.756239561131721,0.798939395932001,0.0115547686004671,0.67667243216896,0.986673626573623,0.764666547926852,0.935519831118343,0.23820141455294,-1.50283182411527,0.831228091061609,NA,1.18447771626818,0.390258501271582,-0.524077975977381,0.145558507294874,-0.894864742498442,1.5042356209546,0.629688136291595,NA,1.30028612070508,0.79284846703106,0.713563446689253,0.384869256071308,0.864818677559569,0.492011088428052,0.134210241426358
"Protein389",0.756239561131721,0.798939395932001,0.0115547686004671,0.67667243216896,0.986673626573623,0.764666547926852,0.935519831118343,0.23820141455294,-1.50283182411527,0.831228091061609,NA,1.18447771626818,0.390258501271582,-0.524077975977381,0.145558507294874,-0.894864742498442,1.5042356209546,0.629688136291595,NA,1.30028612070508,0.79284846703106,0.713563446689253,0.384869256071308,0.864818677559569,0.492011088428052,0.134210241426358
"Protein390",NA,-2.23114339897382,NA,-2.80700445797553,-2.02215657361143,NA,-2.04244461528991,NA,-1.43770144383927,NA,-1.73834135095437,NA,-1.65865829095306,NA,-1.7020330772155,NA,-1.6938155029034,NA,-2.71952598586862,NA,-1.56631859148514,NA,-1.00162426307515,-1.4810125439526,NA,-1.17264205208791
"Protein391",-0.858099206080293,0.139033910851758,-0.72080380511683,-1.10150437420681,-1.57396339063336,-1.92901774079875,-1.19356808045551,-0.919783219684959,-1.20769975556541,-3.25639531193319,-0.577425940374219,-1.1855098719651,-0.768784438376642,-0.62815853387729,-2.24044095065391,NA,-0.712406780927622,-0.30194780416105,-0.678193783883025,-1.52113280857781,-1.11981021694927,NA,-0.481807570077329,-0.109152147111988,-0.923471796286005,-2.29975449031438
"Protein392",NA,-2.35597672037843,NA,NA,-2.70452675281049,NA,-1.06960765644415,NA,-1.6878862062383,NA,NA,NA,NA,NA,-2.81856170459774,NA,-4.79294891715769,NA,-1.44246149403715,NA,NA,NA,-1.44170669955262,-2.48679427638545,NA,NA
"Protein393",-1.38099253699474,-0.715569042409662,NA,-1.02206297691708,-1.08923743684343,-2.04492147828255,-0.679144543721193,-1.06944349418108,-1.33364385589569,NA,-0.987488536393109,-1.75638000138307,-1.39945922775033,NA,-0.940330667885405,NA,-1.00454458216059,-1.76628896986959,NA,-1.90780419448381,-1.29648460198345,-1.50238520506118,-1.41682240703017,-1.62174916875732,-2.18331929945598,-1.12971139318219
"Protein394",-2.47439786585166,-0.60111716151809,-2.33807294862124,-1.43329025315838,-0.73185499850964,-3.41258146035184,-0.148167642543868,-2.80714081066028,-0.690205222765751,-3.01551917833608,-0.723411554040075,NA,-1.89681704788031,-2.67504315687556,-1.77386647452869,-2.59137002928266,-0.826802329358035,-2.13949555389085,NA,-1.68702668875963,-1.48599629573935,-1.93941445313778,-1.71275592885957,-1.25335452156794,NA,-0.757026134645267
"Protein395",NA,-0.834105869072911,-2.83397915521016,-1.32638897180149,-1.32924299619577,-2.67067013815426,-1.04787685823283,-2.24680751482198,-1.48576223531919,NA,-1.22346191138451,NA,-1.24319182938401,NA,-1.3423998531721,NA,-1.58633725399077,-1.94498500124208,-1.81474055081412,-1.77131328895272,-1.23891037129167,NA,-1.03450638841054,-1.18964156794073,-1.67465495726935,-1.15633090709169
"Protein396",NA,1.42141750005656,NA,1.2100375508921,0.847270561813634,4.71649492820817,0.58970809104115,NA,2.75531339653662,0.201811645141394,NA,NA,2.03732411880604,NA,2.12556563190233,5.0277704899933,0.264025275623874,-2.65895685167854,0.349628511304985,1.45575718212718,1.82105412841188,NA,1.42799872082183,2.16038092816281,5.59637112646674,1.69361759673916
"Protein397",5.79179854091485,3.66146385545076,-3.08995687450743,4.8207611231455,3.78064300803918,8.24330300925615,3.90692062229459,1.32636376902073,6.15888317263327,4.60412688645235,3.10570563545714,0.564683468883844,3.6772634436267,3.75646250848737,6.360834982029,7.01742301974968,3.29755434667062,1.9165813508947,3.9662307803869,5.19021136390509,3.45924851413888,3.04467087134617,5.12145758938585,5.39140750009836,4.64486911112869,4.48427987783174
"Protein398",-0.812337625370699,-0.414474994030572,-2.12935160622176,-0.598070067360064,-0.566482545930315,-0.375442822235339,0.0299272693148467,-0.596129317571712,-1.40403625361553,-1.08155947302438,-0.677995824621338,-0.0816412707845622,-0.402317505429748,-0.342541693057221,-0.59860105074166,-0.941277641687364,-0.423919992364215,-0.0260129143105132,-0.0691965088866304,-0.446874269303969,-0.352322123141594,-0.725947769926455,-0.946041807724733,-0.711096096988442,-0.192568634663722,-0.303959528803672
"Protein399",2.43969896410906,2.03717846583462,2.49981069871375,1.92418568863326,1.66409580910248,2.81138689503153,2.78944982699103,3.1091795344707,2.46331523335535,2.40347015417267,2.43411569703855,3.66446776023677,2.26358378158487,2.80330884762298,1.96202564149179,1.57546164932219,2.38861410524279,3.42398821411483,2.35886142329221,2.54844356807105,2.41290786284242,2.59326469272928,2.32483581678388,2.0945340212955,3.10961795219048,2.33707309909637
